Employee_ID,Department,Job_Role,Age,Gender,Date_of_Joining,Tenure_Years,Salary,Performance_Rating,Training_Hours,Engagement_Score,Satisfaction_Score,Training_Need,Turnover,Hire_Time_Days
932,Operations,Operations Manager,60,Male,2022-05-03,2,89683,1,11,73,59,No,Yes,22
933,HR,HR Generalist,34,Female,2023-07-26,1,63933,1,29,92,53,Yes,No,21
934,HR,HR Generalist,58,Female,2022-09-06,2,42577,2,21,90,99,No,No,28
935,Marketing,Digital Marketer,54,Male,2023-12-10,0,51721,5,38,65,77,No,No,29
936,Sales,Sales Executive,50,Female,2019-04-05,5,101599,5,24,99,69,Yes,No,57
937,Operations,Operations Manager,31,Male,2019-06-16,5,78826,1,25,96,75,No,Yes,25
938,HR,HR Generalist,43,Female,2018-10-06,6,113901,3,38,70,59,Yes,No,26
939,IT,Software Engineer,42,Male,2015-02-06,9,105294,5,41,92,68,Yes,Yes,31
940,IT,Software Engineer,56,Male,2016-11-02,7,74099,1,35,87,88,No,No,58
941,IT,Software Engineer,54,Female,2016-07-02,8,76103,1,24,85,50,No,No,25
942,IT,Software Engineer,31,Female,2017-10-03,7,108109,4,19,85,99,No,No,30
943,Operations,Operations Manager,40,Female,2021-11-15,2,61446,1,9,85,78,Yes,No,51
944,Sales,Sales Executive,45,Male,2019-01-19,5,87424,5,19,85,92,Yes,No,17
945,HR,HR Generalist,43,Male,2018-07-13,6,88754,1,22,100,50,Yes,No,44
946,IT,Software Engineer,45,Female,2019-08-30,5,111881,4,11,67,77,Yes,No,24
947,Finance,Financial Analyst,35,Male,2014-12-06,9,74908,1,41,68,68,No,No,17
948,Sales,Sales Representative,37,Male,2023-12-06,0,67503,4,33,61,51,No,No,19
949,Finance,Financial Analyst,58,Female,2023-08-02,1,53135,4,32,80,63,No,No,42
950,Sales,Sales Representative,54,Male,2022-02-08,2,47019,1,19,78,90,Yes,No,34
951,Sales,Sales Executive,49,Male,2015-09-01,9,79793,5,28,91,75,No,No,16
952,Sales,Sales Representative,59,Female,2016-11-21,7,96942,5,46,70,78,No,No,34
953,Finance,Financial Analyst,23,Female,2021-05-13,3,88058,2,26,81,79,No,No,58
954,HR,HR Generalist,53,Female,2019-06-16,5,78714,2,17,96,86,No,Yes,41
955,Sales,Sales Executive,52,Male,2016-10-30,7,71941,5,20,88,80,No,Yes,41
956,Sales,Sales Executive,56,Female,2024-06-04,0,73325,5,37,81,60,No,No,20
957,HR,HR Generalist,28,Female,2020-12-04,3,45652,3,30,66,87,Yes,No,20
958,HR,Recruitment Manager,29,Female,2018-09-22,6,89826,2,30,64,77,No,No,24
959,Marketing,Marketing Analyst,46,Female,2024-02-13,0,66309,1,17,80,50,No,No,41
960,Operations,Operations Manager,54,Female,2019-08-15,5,96969,2,33,80,67,Yes,No,50
961,Operations,Operations Manager,33,Male,2018-08-03,6,90174,2,35,71,63,No,No,39
962,IT,Software Engineer,25,Male,2018-11-27,5,66510,1,9,78,72,No,Yes,20
963,HR,HR Generalist,49,Female,2015-12-03,8,89212,2,43,93,89,No,Yes,29
964,HR,Recruitment Manager,46,Male,2023-08-20,1,72812,2,31,94,80,Yes,Yes,49
965,Finance,Financial Analyst,50,Female,2020-01-19,4,79683,2,23,94,75,No,Yes,48
966,Sales,Sales Representative,36,Male,2020-05-21,4,101284,5,10,97,87,No,Yes,48
967,Operations,Operations Manager,36,Male,2018-10-17,6,96371,3,21,62,65,No,Yes,30
968,Finance,Financial Analyst,33,Female,2021-03-02,3,81294,1,21,79,94,No,No,20
969,Finance,Financial Analyst,23,Female,2022-12-28,1,101271,4,11,88,99,No,Yes,23
970,HR,HR Generalist,29,Male,2019-09-13,5,71347,4,31,100,97,Yes,No,53
971,Finance,Financial Analyst,31,Female,2024-09-20,0,47941,5,18,100,74,No,Yes,42
972,Operations,Operations Manager,24,Female,2017-09-25,7,104689,1,45,61,83,No,No,25
973,Marketing,Digital Marketer,51,Female,2017-02-26,7,56832,4,31,69,53,No,No,60
974,Operations,Operations Manager,57,Female,2015-01-31,9,58546,1,14,85,57,No,No,15
975,Marketing,Marketing Analyst,28,Female,2024-03-24,0,106470,3,7,94,77,No,No,42
976,Sales,Sales Executive,32,Female,2023-05-30,1,119734,3,31,67,77,Yes,No,58
977,Sales,Sales Representative,32,Female,2020-05-25,4,59965,4,19,78,61,Yes,No,34
978,Finance,Financial Analyst,47,Female,2021-01-23,3,54530,2,15,82,55,Yes,No,46
979,Marketing,Digital Marketer,40,Female,2024-10-11,0,77860,4,6,60,55,No,No,51
980,Marketing,Digital Marketer,60,Male,2015-04-02,9,87782,2,45,74,75,No,No,53
981,Marketing,Marketing Analyst,50,Female,2017-01-10,7,64031,3,20,76,70,No,No,31
982,Marketing,Digital Marketer,55,Female,2021-07-20,3,84339,4,11,61,51,No,No,29
983,IT,Software Engineer,33,Male,2017-06-17,7,103738,5,26,86,88,No,No,45
984,HR,Recruitment Manager,45,Male,2017-10-29,7,94303,1,7,92,70,Yes,No,47
985,Operations,Operations Manager,48,Female,2023-07-03,1,60030,4,48,79,59,Yes,Yes,53
986,IT,Data Scientist,56,Male,2016-02-14,8,54034,3,35,86,91,No,No,24
987,Operations,Operations Manager,45,Female,2017-02-15,7,80554,3,9,60,70,Yes,No,58
988,Sales,Sales Executive,30,Male,2018-05-02,6,92732,1,22,99,85,Yes,No,41
989,Sales,Sales Executive,32,Female,2023-04-09,1,40202,2,26,81,93,No,No,59
990,Operations,Operations Manager,42,Female,2024-07-04,0,106754,1,40,97,83,Yes,No,25
991,IT,Data Scientist,24,Male,2018-06-14,6,114200,4,21,89,65,Yes,No,43
992,Sales,Sales Representative,35,Female,2018-10-28,6,94931,1,36,74,58,Yes,No,19
993,Operations,Operations Manager,44,Male,2017-01-25,7,45558,1,40,71,69,Yes,No,28
994,Operations,Operations Manager,42,Female,2018-10-18,6,49779,3,45,96,82,No,Yes,22
995,HR,HR Generalist,41,Male,2021-05-12,3,76600,4,32,73,95,No,No,43
996,HR,HR Generalist,31,Female,2020-10-31,3,112917,5,22,66,64,Yes,No,54
997,Finance,Financial Analyst,33,Male,2017-01-27,7,86911,3,7,65,94,No,No,18
998,Sales,Sales Executive,56,Male,2023-04-20,1,68905,2,42,61,72,Yes,Yes,51
999,Marketing,Marketing Analyst,57,Male,2016-08-28,8,108938,5,50,81,93,Yes,No,56
1000,Operations,Operations Manager,41,Female,2015-04-06,9,101960,1,7,87,84,No,No,55
1001,IT,Software Engineer,34,Male,2023-10-11,1,104598,2,39,67,56,No,No,16
1002,Finance,Financial Analyst,34,Female,2020-12-02,3,80778,2,35,97,97,No,No,19
1003,HR,HR Generalist,55,Female,2023-02-21,1,70554,1,7,85,55,No,No,58
1004,Finance,Financial Analyst,45,Female,2022-07-28,2,67038,1,45,61,63,No,No,57
1005,IT,Data Scientist,43,Female,2020-01-27,4,60556,2,42,69,89,No,No,39
1006,Marketing,Digital Marketer,45,Female,2015-01-13,9,83922,1,5,62,74,No,No,56
1007,Finance,Financial Analyst,37,Male,2018-07-25,6,78746,2,50,67,89,Yes,No,31
1008,HR,Recruitment Manager,48,Female,2024-04-08,0,96031,3,10,93,52,No,No,20
1009,Finance,Financial Analyst,51,Female,2017-08-05,7,110405,5,39,78,85,No,No,19
1010,HR,HR Generalist,41,Female,2023-03-27,1,61663,2,25,78,93,No,No,54
1011,Marketing,Marketing Analyst,36,Female,2023-01-01,1,59893,2,12,60,54,Yes,Yes,46
1012,Operations,Operations Manager,24,Male,2024-02-09,0,94277,2,10,99,96,No,No,52
1013,HR,HR Generalist,27,Male,2020-02-28,4,89599,1,22,69,84,Yes,No,28
1014,Finance,Financial Analyst,51,Male,2016-02-28,8,119920,5,18,95,90,Yes,No,40
1015,Finance,Financial Analyst,27,Female,2019-03-25,5,109139,1,30,61,60,Yes,No,58
1016,Sales,Sales Executive,46,Female,2017-02-27,7,94702,5,25,97,59,Yes,Yes,58
1017,HR,Recruitment Manager,59,Female,2021-08-28,3,89250,1,49,96,89,No,No,25
1018,Sales,Sales Executive,38,Female,2018-01-26,6,56242,5,39,75,56,No,No,46
1019,IT,Software Engineer,56,Male,2020-03-15,4,77419,3,19,81,75,Yes,No,48
1020,Finance,Financial Analyst,59,Male,2019-10-13,5,93566,4,6,68,50,Yes,No,57
1021,Finance,Financial Analyst,58,Female,2021-05-09,3,98274,3,6,74,86,No,No,33
1022,Finance,Financial Analyst,57,Female,2015-10-29,9,108062,2,32,87,92,No,No,59
1023,HR,Recruitment Manager,34,Male,2018-05-15,6,70376,4,14,62,99,Yes,No,41
1024,Finance,Financial Analyst,48,Male,2015-06-21,9,41448,4,30,90,60,No,No,55
1025,IT,Software Engineer,33,Male,2020-03-07,4,54156,1,37,77,85,Yes,Yes,17
1026,Finance,Financial Analyst,23,Female,2019-01-25,5,63872,3,45,87,86,No,Yes,29
1027,HR,HR Generalist,51,Male,2020-08-28,4,90084,5,47,91,57,No,No,45
1028,Marketing,Marketing Analyst,33,Male,2022-04-29,2,66933,4,17,68,69,No,Yes,32
1029,HR,HR Generalist,53,Female,2018-08-30,6,109490,3,6,97,66,Yes,No,52
1030,Finance,Financial Analyst,55,Female,2019-03-31,5,62979,5,33,81,96,No,No,49
1031,Operations,Operations Manager,45,Female,2020-09-03,4,82320,2,44,96,54,Yes,No,40
1032,Sales,Sales Representative,58,Male,2017-07-31,7,105689,4,29,78,75,Yes,No,57
1033,HR,HR Generalist,58,Female,2020-01-03,4,79704,1,5,88,99,No,No,35
1034,Operations,Operations Manager,23,Female,2015-02-09,9,55743,5,30,82,50,No,No,20
1035,Finance,Financial Analyst,39,Male,2020-11-18,3,113674,4,6,94,85,Yes,No,43
1036,Finance,Financial Analyst,22,Male,2024-07-30,0,74416,4,31,85,83,Yes,No,29
1037,IT,Data Scientist,44,Female,2023-12-31,0,67095,4,26,66,63,Yes,No,54
1038,Sales,Sales Representative,36,Male,2015-10-23,9,83954,2,14,91,66,No,No,22
1039,IT,Data Scientist,49,Female,2017-05-23,7,98027,1,29,67,78,Yes,No,35
1040,HR,HR Generalist,33,Male,2020-10-31,3,85222,4,46,73,56,No,No,41
1041,IT,Software Engineer,37,Male,2015-03-12,9,43555,5,27,89,88,Yes,No,15
1042,Marketing,Marketing Analyst,31,Female,2023-03-05,1,48120,2,22,63,68,No,No,52
1043,Sales,Sales Representative,48,Female,2015-11-12,8,88213,5,22,66,87,Yes,No,52
1044,Operations,Operations Manager,32,Female,2015-03-28,9,109369,2,32,70,76,Yes,No,22
1045,Finance,Financial Analyst,44,Female,2018-12-05,5,62474,1,50,63,96,No,No,35
1046,Operations,Operations Manager,50,Female,2015-08-02,9,114843,1,26,84,62,Yes,No,38
1047,Operations,Operations Manager,58,Female,2015-01-12,9,85143,5,17,98,65,No,Yes,60
1048,Finance,Financial Analyst,27,Female,2018-08-29,6,103516,2,30,91,76,No,Yes,60
1049,IT,Data Scientist,29,Female,2020-05-17,4,114989,2,16,85,73,No,No,53
1050,Sales,Sales Executive,53,Female,2015-12-14,8,49504,3,19,62,89,No,No,17
1051,HR,Recruitment Manager,59,Female,2015-11-18,8,111060,1,25,65,84,Yes,No,39
1052,Sales,Sales Representative,50,Male,2020-09-08,4,87266,1,37,85,82,No,No,54
1053,Finance,Financial Analyst,34,Male,2022-01-04,2,70764,1,23,78,83,No,No,41
1054,HR,HR Generalist,48,Female,2017-02-17,7,78241,4,18,60,86,No,No,49
1055,IT,Data Scientist,26,Female,2018-07-03,6,93103,4,40,60,75,No,No,15
1056,Operations,Operations Manager,56,Male,2022-06-16,2,108780,2,36,78,82,No,No,21
1057,IT,Software Engineer,45,Male,2022-03-23,2,105994,4,39,83,69,Yes,Yes,34
1058,Finance,Financial Analyst,40,Female,2017-03-27,7,54478,4,34,98,95,No,No,51
1059,Finance,Financial Analyst,47,Female,2020-11-28,3,55894,3,7,77,96,Yes,No,29
1060,HR,HR Generalist,46,Male,2020-02-16,4,89038,4,21,82,99,Yes,No,33
1061,IT,Software Engineer,60,Female,2017-10-30,6,89626,5,13,62,83,No,No,16
1062,IT,Data Scientist,44,Female,2020-05-31,4,90353,3,22,74,95,No,No,34
1063,Finance,Financial Analyst,33,Male,2021-10-09,3,40587,3,15,62,57,No,No,26
1064,IT,Data Scientist,29,Female,2021-04-30,3,65024,3,13,82,63,Yes,No,18
1065,Operations,Operations Manager,46,Male,2014-12-25,9,74530,5,33,90,70,No,No,59
1066,HR,Recruitment Manager,57,Male,2021-10-13,3,80317,5,11,76,52,Yes,No,58
1067,Sales,Sales Executive,58,Male,2019-04-22,5,100901,3,35,93,99,No,No,43
1068,Finance,Financial Analyst,23,Female,2023-11-25,0,91741,1,13,90,89,Yes,No,33
1069,Finance,Financial Analyst,34,Female,2023-11-10,0,87075,3,49,99,98,No,No,50
1070,Finance,Financial Analyst,56,Female,2022-09-09,2,101460,1,41,72,66,No,No,42
1071,Finance,Financial Analyst,51,Male,2015-07-14,9,116063,3,6,79,76,No,No,37
1072,Marketing,Marketing Analyst,36,Female,2024-06-05,0,92402,2,50,64,72,Yes,Yes,35
1073,Sales,Sales Executive,25,Female,2016-11-26,7,90186,4,29,94,78,Yes,Yes,15
1074,Finance,Financial Analyst,43,Male,2021-10-11,3,113177,3,28,92,70,No,No,26
1075,Sales,Sales Representative,41,Male,2021-06-17,3,82245,2,35,80,97,No,Yes,36
1076,Operations,Operations Manager,44,Female,2017-09-25,7,79586,4,41,80,84,Yes,Yes,23
1077,Finance,Financial Analyst,58,Female,2014-11-15,9,75750,1,9,71,62,No,Yes,50
1078,Marketing,Digital Marketer,34,Male,2023-05-03,1,74038,4,7,93,92,No,Yes,58
1079,Finance,Financial Analyst,34,Male,2017-03-03,7,94203,1,16,70,66,Yes,Yes,32
1080,HR,HR Generalist,22,Male,2023-07-25,1,64483,2,17,63,90,No,No,41
1081,Sales,Sales Executive,44,Male,2017-05-04,7,60485,5,20,64,54,No,No,17
1082,Marketing,Marketing Analyst,49,Male,2016-03-04,8,66582,2,35,93,69,No,No,16
1083,HR,Recruitment Manager,57,Female,2020-06-07,4,94859,2,44,78,99,Yes,No,34
1084,Sales,Sales Executive,28,Male,2018-11-10,5,52625,2,45,61,68,Yes,Yes,29
1085,Finance,Financial Analyst,51,Male,2017-10-26,7,87986,3,34,75,96,No,No,39
1086,Finance,Financial Analyst,52,Male,2019-01-07,5,71293,5,9,89,52,Yes,No,21
1087,HR,Recruitment Manager,55,Female,2015-03-12,9,78176,5,28,66,89,Yes,No,20
1088,Operations,Operations Manager,53,Male,2017-09-10,7,94967,5,18,74,90,No,No,35
1089,Sales,Sales Executive,44,Male,2024-05-15,0,107443,2,25,79,52,Yes,No,57
1090,Finance,Financial Analyst,29,Female,2017-09-06,7,76398,5,46,80,66,Yes,Yes,44
1091,Marketing,Digital Marketer,51,Male,2016-02-26,8,103526,5,11,75,71,No,No,38
1092,Operations,Operations Manager,43,Male,2022-02-01,2,109254,5,24,68,73,Yes,No,55
1093,IT,Data Scientist,27,Male,2016-08-01,8,82698,1,22,94,52,Yes,No,18
1094,Marketing,Marketing Analyst,48,Female,2022-08-08,2,44014,4,19,65,90,Yes,Yes,38
1095,Operations,Operations Manager,55,Male,2017-05-16,7,90096,1,33,67,86,No,No,18
1096,IT,Data Scientist,32,Male,2015-07-02,9,72205,5,30,69,62,No,No,44
1097,Sales,Sales Executive,45,Female,2019-02-11,5,54515,1,42,86,73,No,No,53
1098,Marketing,Marketing Analyst,44,Male,2020-08-10,4,99806,3,23,92,58,No,No,41
1099,Sales,Sales Executive,58,Male,2021-03-23,3,54194,2,16,100,65,No,No,34
1100,Operations,Operations Manager,51,Male,2015-04-14,9,65945,4,34,61,55,Yes,No,47
1101,Marketing,Digital Marketer,39,Male,2015-06-09,9,119654,5,8,80,70,No,No,33
1102,IT,Data Scientist,32,Male,2023-04-07,1,104232,1,33,70,96,No,No,16
1103,Finance,Financial Analyst,26,Male,2016-05-05,8,91346,1,12,72,91,No,No,58
1104,Marketing,Digital Marketer,33,Female,2020-11-30,3,66552,3,30,100,82,Yes,Yes,19
1105,HR,Recruitment Manager,35,Female,2019-10-19,5,97076,1,10,83,84,Yes,No,28
1106,Marketing,Digital Marketer,36,Female,2017-05-21,7,49597,2,28,100,73,No,No,48
1107,IT,Software Engineer,46,Female,2022-08-12,2,80883,5,27,88,82,Yes,No,57
1108,Marketing,Digital Marketer,35,Male,2018-11-02,5,86636,5,13,64,66,Yes,Yes,18
1109,HR,Recruitment Manager,60,Female,2023-06-15,1,62774,5,15,77,99,Yes,No,45
1110,Sales,Sales Representative,27,Male,2020-11-14,3,68812,4,34,75,60,No,Yes,36
1111,IT,Data Scientist,57,Female,2017-07-31,7,85740,3,30,70,78,No,Yes,44
1112,Marketing,Marketing Analyst,60,Male,2021-09-14,3,44995,4,21,75,57,Yes,No,46
1113,IT,Software Engineer,30,Male,2020-07-25,4,77238,5,8,84,53,No,No,59
1114,HR,HR Generalist,27,Female,2019-05-30,5,81966,2,43,72,85,No,Yes,21
1115,Sales,Sales Executive,57,Female,2023-03-13,1,108472,4,32,89,95,Yes,Yes,54
1116,Marketing,Digital Marketer,31,Male,2021-07-01,3,119093,5,26,78,85,No,No,35
1117,HR,Recruitment Manager,33,Female,2015-01-26,9,94653,5,11,86,89,Yes,No,55
1118,Sales,Sales Executive,35,Male,2020-02-09,4,72347,5,34,92,73,Yes,No,52
1119,HR,Recruitment Manager,42,Male,2023-11-04,0,106696,4,43,66,62,No,No,55
1120,Finance,Financial Analyst,22,Male,2019-09-21,5,46292,4,26,79,72,Yes,No,41
1121,Finance,Financial Analyst,33,Female,2024-03-08,0,47249,4,48,74,93,No,No,57
1122,Marketing,Marketing Analyst,35,Male,2022-10-18,2,92248,2,9,87,90,No,No,29
1123,Marketing,Digital Marketer,33,Male,2015-06-01,9,101671,5,41,87,55,No,Yes,49
1124,Finance,Financial Analyst,49,Female,2023-11-13,0,40877,5,48,60,68,No,No,35
1125,Sales,Sales Executive,38,Female,2024-07-10,0,73429,2,15,100,87,Yes,Yes,33
1126,Operations,Operations Manager,48,Female,2024-03-18,0,59989,1,50,83,53,No,No,28
1127,Finance,Financial Analyst,31,Female,2019-04-14,5,47615,2,38,98,50,Yes,No,25
1128,Sales,Sales Representative,60,Male,2015-06-21,9,58282,3,24,72,72,Yes,No,37
1129,Sales,Sales Representative,60,Male,2022-07-29,2,42729,3,23,76,80,Yes,No,47
1130,Operations,Operations Manager,50,Male,2021-07-16,3,49740,4,27,78,58,No,No,20
1131,Marketing,Digital Marketer,43,Female,2016-11-10,7,46873,2,15,96,74,Yes,No,18
1132,HR,Recruitment Manager,35,Female,2021-09-08,3,74241,2,15,89,99,Yes,No,41
1133,Sales,Sales Executive,36,Female,2020-09-18,4,101766,2,26,75,71,No,No,34
1134,HR,Recruitment Manager,31,Male,2023-04-05,1,112851,4,6,85,69,Yes,No,49
1135,Finance,Financial Analyst,32,Female,2015-09-09,9,119403,3,42,97,88,Yes,No,22
1136,Operations,Operations Manager,51,Male,2015-03-04,9,69804,5,20,92,60,No,No,59
1137,Marketing,Marketing Analyst,52,Male,2019-06-19,5,114822,5,12,94,84,No,No,24
1138,Finance,Financial Analyst,54,Female,2015-05-27,9,114099,5,29,67,58,No,No,41
1139,HR,HR Generalist,24,Male,2019-02-20,5,94890,2,37,96,76,Yes,No,19
1140,Marketing,Marketing Analyst,31,Male,2024-09-20,0,99771,2,36,74,52,Yes,No,32
1141,Sales,Sales Executive,45,Male,2019-10-01,5,98472,5,18,67,72,No,No,25
1142,Sales,Sales Representative,44,Female,2018-05-05,6,80535,3,14,63,97,Yes,No,54
1143,Sales,Sales Representative,45,Female,2023-10-28,1,47280,4,23,85,60,Yes,No,21
1144,Operations,Operations Manager,57,Female,2023-08-08,1,104797,5,27,88,69,Yes,No,51
1145,Operations,Operations Manager,46,Female,2020-08-10,4,75546,4,13,86,79,No,No,30
1146,Operations,Operations Manager,34,Male,2021-05-21,3,61556,1,27,84,85,Yes,No,49
1147,Operations,Operations Manager,34,Male,2019-01-31,5,54031,1,50,72,57,Yes,No,53
1148,Finance,Financial Analyst,30,Male,2018-05-17,6,118071,2,27,90,88,No,No,43
1149,Marketing,Marketing Analyst,40,Male,2016-10-16,8,88756,5,5,90,63,Yes,No,21
1150,Operations,Operations Manager,60,Male,2024-06-13,0,53348,3,26,95,72,Yes,No,54
1151,IT,Data Scientist,39,Male,2020-06-04,4,89133,5,12,96,77,Yes,No,22
1152,HR,Recruitment Manager,32,Female,2018-12-12,5,52118,3,43,78,51,Yes,No,49
1153,Marketing,Digital Marketer,58,Female,2024-10-16,0,65857,5,33,96,62,No,Yes,32
1154,IT,Data Scientist,44,Male,2023-11-19,0,52250,5,25,90,58,No,No,51
1155,IT,Data Scientist,30,Female,2020-10-30,3,67972,1,18,84,79,Yes,No,31
1156,Operations,Operations Manager,23,Male,2017-08-02,7,58468,2,44,80,92,Yes,No,55
1157,HR,Recruitment Manager,52,Female,2017-06-04,7,71253,3,20,84,55,Yes,No,39
1158,Marketing,Marketing Analyst,22,Male,2020-06-11,4,58358,4,23,86,62,No,Yes,56
1159,Finance,Financial Analyst,29,Female,2014-12-22,9,71991,5,45,79,72,Yes,No,17
1160,HR,HR Generalist,40,Female,2024-10-08,0,61349,4,45,76,55,No,Yes,25
1161,HR,HR Generalist,48,Female,2015-09-10,9,116223,1,30,80,84,Yes,No,17
1162,Finance,Financial Analyst,57,Female,2024-06-05,0,78297,5,36,90,51,Yes,No,33
1163,Finance,Financial Analyst,39,Female,2017-06-23,7,97787,2,50,75,50,No,No,18
1164,Marketing,Digital Marketer,31,Male,2020-09-06,4,53395,2,45,86,58,Yes,No,41
1165,IT,Software Engineer,45,Male,2020-12-30,3,50849,1,13,98,59,No,No,26
1166,Marketing,Marketing Analyst,22,Male,2019-10-10,5,96076,1,41,94,71,Yes,No,18
1167,Finance,Financial Analyst,40,Male,2019-10-24,5,82578,5,27,65,100,Yes,No,51
1168,Finance,Financial Analyst,38,Female,2020-04-25,4,81003,4,5,96,84,No,No,50
1169,IT,Software Engineer,48,Male,2023-03-28,1,56433,3,44,90,97,Yes,No,49
1170,Sales,Sales Executive,37,Female,2021-09-08,3,46627,1,44,84,62,No,No,39
1171,Operations,Operations Manager,50,Male,2022-02-25,2,113363,5,39,66,51,No,No,46
1172,Operations,Operations Manager,44,Male,2017-09-17,7,56596,1,18,62,61,Yes,No,52
1173,Operations,Operations Manager,51,Male,2014-11-02,9,82553,5,41,73,90,Yes,No,43
1174,Finance,Financial Analyst,22,Male,2017-03-19,7,113601,1,20,84,51,Yes,Yes,26
1175,Marketing,Digital Marketer,36,Male,2024-06-29,0,103290,3,34,96,89,Yes,No,36
1176,Marketing,Digital Marketer,45,Male,2015-07-24,9,116981,1,6,88,53,No,No,57
1177,IT,Software Engineer,33,Male,2022-05-03,2,112123,1,27,78,58,No,No,55
1178,Sales,Sales Representative,46,Female,2016-12-16,7,81172,2,16,92,82,Yes,No,27
1179,IT,Software Engineer,56,Male,2020-08-17,4,101992,5,48,77,55,Yes,No,16
1180,IT,Data Scientist,53,Male,2014-12-23,9,64212,5,43,83,83,Yes,No,42
1181,Finance,Financial Analyst,23,Male,2022-12-29,1,54260,2,8,61,73,Yes,No,18
1182,Operations,Operations Manager,25,Male,2019-03-15,5,73732,2,26,79,64,No,Yes,51
1183,Finance,Financial Analyst,50,Female,2018-01-05,6,89232,4,25,76,52,Yes,Yes,36
1184,HR,Recruitment Manager,33,Male,2016-01-06,8,52717,1,13,76,77,Yes,Yes,46
1185,Marketing,Digital Marketer,36,Male,2024-02-27,0,62336,2,44,60,60,Yes,No,56
1186,Operations,Operations Manager,55,Female,2022-01-11,2,93169,1,13,74,86,Yes,No,42
1187,Finance,Financial Analyst,38,Male,2019-07-24,5,116444,5,6,85,74,Yes,No,22
1188,IT,Software Engineer,35,Female,2017-10-11,7,97255,2,46,71,57,Yes,No,36
1189,Sales,Sales Representative,27,Female,2023-10-30,0,112741,1,49,74,56,No,No,48
1190,Marketing,Digital Marketer,41,Female,2017-09-16,7,56672,1,31,80,57,No,No,40
1191,IT,Software Engineer,33,Female,2015-11-24,8,61474,5,43,62,100,No,Yes,41
1192,Operations,Operations Manager,47,Male,2017-07-01,7,112079,1,36,73,92,No,No,45
1193,HR,HR Generalist,23,Female,2024-09-06,0,119198,1,20,77,83,No,No,44
1194,Marketing,Marketing Analyst,35,Female,2016-09-09,8,55801,4,50,81,60,No,No,35
1195,HR,HR Generalist,57,Male,2023-05-24,1,76811,2,10,90,51,Yes,No,27
1196,Operations,Operations Manager,46,Female,2024-01-24,0,104381,1,40,78,98,Yes,No,21
1197,Sales,Sales Representative,35,Female,2021-05-13,3,93586,2,6,75,65,No,No,36
1198,Finance,Financial Analyst,42,Male,2022-03-19,2,103055,1,47,99,71,Yes,No,55
1199,Sales,Sales Representative,23,Female,2019-05-05,5,110047,5,49,87,82,No,No,60
1200,Sales,Sales Executive,57,Male,2020-02-12,4,119176,4,6,93,67,Yes,Yes,29
